Shipment_ID,Customer_ID,Order_Date,Delivery_Date,Origin_Zone,Destination_Zone,Package_Type,Shipping_Mode,Shipping_Cost,Delivery_Status,Delivery_Days,Delivery_Performance
SHP01671,CUST0217,2025-02-22,2025-02-24,Central,Central,Electronics,Standard,99,Delivered,2,On Time
SHP00804,CUST0277,2025-02-23,2025-02-26,West,South,Parcel,Same Day,234,Delivered,3,On Time
SHP01838,CUST0249,2025-02-23,2025-03-01,East,North,Parcel,Same Day,877,Delivered,6,Not On Time
SHP00859,CUST0164,2025-02-23,2025-02-26,West,South,Parcel,Same Day,284,Delivered,3,On Time
SHP01439,CUST0394,2025-02-23,2025-02-25,West,West,Document,Standard,482,Delivered,2,On Time
SHP00785,CUST0357,2025-02-25,2025-02-27,North,South,Parcel,Express,137,Cancelled,2,Not On Time
SHP01840,CUST0457,2025-02-25,2025-02-28,West,East,Fragile,Standard,152,Delivered,3,On Time
SHP01223,CUST0408,2025-02-25,2025-03-01,South,East,Parcel,Express,134,Delivered,4,Not On Time
SHP01890,CUST0192,2025-02-28,2025-03-05,East,Central,Parcel,Standard,309,Cancelled,5,Not On Time
SHP00700,CUST0227,2025-02-28,2025-03-02,Central,West,Parcel,Standard,318,Delivered,2,On Time
SHP01696,CUST0177,2025-02-28,2025-03-02,South,East,Parcel,Express,640,Delivered,2,On Time
SHP01232,CUST0099,2025-03-01,2025-03-02,North,West,Document,Express,365,Delivered,1,On Time
SHP01600,CUST0496,2025-03-02,2025-03-03,South,West,Fragile,Express,525,Delivered,1,On Time
SHP01537,CUST0036,2025-03-02,2025-03-03,North,East,Parcel,Express,385,Delivered,1,On Time
SHP01522,CUST0466,2025-03-02,2025-03-04,East,West,Parcel,Same Day,637,Delivered,2,On Time
SHP01703,CUST0497,2025-03-03,2025-03-06,West,West,Document,Standard,266,Delivered,3,On Time
SHP01378,CUST0487,2025-03-03,2025-03-06,South,West,Parcel,Standard,183,Delivered,3,On Time
SHP00913,CUST0096,2025-03-04,2025-03-11,West,East,Fragile,Standard,369,Delivered,7,Not On Time
SHP01314,CUST0152,2025-03-05,2025-03-08,East,North,Fragile,Express,154,Delayed,3,Not On Time
SHP01143,CUST0151,2025-03-07,2025-03-09,South,North,Parcel,Standard,479,Delayed,2,Not On Time
SHP00354,CUST0190,2025-03-07,2025-03-08,North,East,Parcel,Express,225,Delivered,1,On Time
SHP00588,CUST0224,2025-03-10,2025-03-15,Central,North,Electronics,Express,573,Delivered,5,Not On Time
SHP00596,CUST0037,2025-03-10,2025-03-14,South,West,Fragile,Standard,94,Delayed,4,Not On Time
SHP00907,CUST0268,2025-03-10,2025-03-13,North,East,Parcel,Standard,189,Delivered,3,On Time
SHP01925,CUST0369,2025-03-11,2025-03-14,North,North,Parcel,Standard,333,Cancelled,3,Not On Time
SHP01999,CUST0183,2025-03-11,2025-03-13,North,East,Document,Same Day,731,Delivered,2,On Time
SHP00572,CUST0013,2025-03-13,2025-03-15,East,East,Parcel,Standard,330,Delivered,2,On Time
SHP00229,CUST0279,2025-03-13,2025-03-16,North,Central,Fragile,Express,442,Failed,3,Not On Time
SHP01677,CUST0217,2025-03-16,2025-03-17,Central,North,Electronics,Standard,500,Delayed,1,Not On Time
SHP00362,CUST0355,2025-03-17,2025-03-18,East,North,Parcel,Express,482,Delivered,1,On Time
SHP00141,CUST0361,2025-03-17,2025-03-18,Central,South,Parcel,Standard,100,Delivered,1,On Time
SHP01930,CUST0286,2025-03-17,2025-03-21,North,West,Electronics,Standard,219,Delivered,4,Not On Time
SHP00992,CUST0273,2025-03-17,2025-03-19,North,Central,Fragile,Express,133,Failed,2,Not On Time
SHP00937,CUST0369,2025-03-18,2025-03-20,East,North,Parcel,Express,522,Delivered,2,On Time
SHP00302,CUST0062,2025-03-19,2025-03-23,South,East,Parcel,Express,329,Delivered,4,Not On Time
SHP01422,CUST0084,2025-03-20,2025-03-23,West,West,Parcel,Standard,271,Delivered,3,On Time
SHP01634,CUST0368,2025-03-20,2025-03-22,West,North,Document,Standard,489,Delivered,2,On Time
SHP00422,CUST0217,2025-03-20,2025-03-23,West,West,Parcel,Express,644,Delivered,3,On Time
SHP00462,CUST0342,2025-03-20,2025-03-21,East,East,Parcel,Standard,326,Delivered,1,On Time
SHP01724,CUST0397,2025-03-21,2025-03-24,North,North,Electronics,Express,228,Cancelled,3,Not On Time
SHP01808,CUST0187,2025-03-22,2025-03-25,East,West,Parcel,Standard,357,Delivered,3,On Time
SHP00597,CUST0019,2025-03-22,2025-03-23,Central,West,Parcel,Express,150,Delayed,1,Not On Time
SHP01244,CUST0177,2025-03-23,2025-03-27,South,East,Parcel,Express,423,Delivered,4,Not On Time
SHP01758,CUST0100,2025-03-24,2025-03-27,North,East,Document,Express,472,Delivered,3,On Time
SHP00563,CUST0396,2025-03-24,2025-03-25,Central,East,Parcel,Standard,500,Delivered,1,On Time
SHP01911,CUST0445,2025-03-24,2025-03-27,East,Central,Parcel,Express,529,Delivered,3,On Time
SHP00527,CUST0233,2025-03-25,2025-03-27,North,North,Parcel,Standard,214,Delivered,2,On Time
SHP00947,CUST0403,2025-03-27,2025-03-30,North,East,Document,Express,442,Delivered,3,On Time
SHP00192,CUST0076,2025-03-28,2025-03-29,North,North,Parcel,Standard,86,Delivered,1,On Time
SHP00350,CUST0265,2025-03-28,2025-03-30,South,South,Fragile,Standard,294,Delivered,2,On Time
SHP01718,CUST0455,2025-03-28,2025-03-31,East,North,Parcel,Standard,190,Delivered,3,On Time
SHP00236,CUST0284,2025-03-28,2025-03-31,South,South,Fragile,Express,473,Delivered,3,On Time
SHP01587,CUST0206,2025-03-29,2025-03-30,Central,North,Parcel,Standard,321,Delivered,1,On Time
SHP01198,CUST0223,2025-03-29,2025-03-31,South,East,Fragile,Standard,388,Delivered,2,On Time
SHP01848,CUST0384,2025-03-30,2025-04-01,East,North,Document,Standard,398,Delivered,2,On Time
SHP01565,CUST0052,2025-03-30,2025-03-31,East,South,Electronics,Standard,431,Delivered,1,On Time
SHP01014,CUST0339,2025-03-30,2025-04-01,East,South,Document,Express,220,Delivered,2,On Time
SHP00425,CUST0367,2025-03-30,2025-04-04,West,South,Fragile,Express,636,Delayed,5,Not On Time
SHP01330,CUST0144,2025-03-30,2025-03-31,Central,Central,Document,Express,428,Delayed,1,Not On Time
SHP00061,CUST0373,2025-03-31,2025-04-02,North,South,Fragile,Express,286,Delivered,2,On Time
SHP00473,CUST0069,2025-03-31,2025-04-02,Central,Central,Parcel,Same Day,666,Delivered,2,On Time
SHP01743,CUST0099,2025-03-31,2025-04-02,West,Central,Electronics,Express,181,Delivered,2,On Time
SHP00558,CUST0396,2025-04-01,2025-04-03,Central,West,Document,Express,501,Delivered,2,On Time
SHP01824,CUST0025,2025-04-01,2025-04-04,East,South,Document,Standard,275,Failed,3,Not On Time
SHP00401,CUST0436,2025-04-01,2025-04-03,West,East,Document,Standard,227,Delivered,2,On Time
SHP01390,CUST0379,2025-04-03,2025-04-07,North,East,Fragile,Standard,393,Delayed,4,Not On Time
SHP01287,CUST0469,2025-04-03,2025-04-07,North,Central,Parcel,Standard,265,Cancelled,4,Not On Time
SHP01682,CUST0484,2025-04-03,2025-04-06,Central,South,Document,Standard,214,Delivered,3,On Time
SHP00016,CUST0053,2025-04-04,2025-04-07,South,Central,Fragile,Standard,202,Delivered,3,On Time
SHP00221,CUST0151,2025-04-04,2025-04-07,Central,West,Document,Standard,123,Delivered,3,On Time
SHP01747,CUST0144,2025-04-04,2025-04-08,West,North,Fragile,Express,361,Delivered,4,Not On Time
SHP01476,CUST0057,2025-04-04,2025-04-08,North,West,Electronics,Standard,351,Cancelled,4,Not On Time
SHP01279,CUST0039,2025-04-04,2025-04-08,East,West,Electronics,Standard,145,Delivered,4,Not On Time
SHP00518,CUST0109,2025-04-05,2025-04-06,North,South,Fragile,Standard,388,Delivered,1,On Time
SHP01998,CUST0181,2025-04-07,2025-04-10,East,North,Electronics,Standard,141,Delivered,3,On Time
SHP01941,CUST0042,2025-04-07,2025-04-10,West,West,Parcel,Express,687,Delivered,3,On Time
SHP00168,CUST0186,2025-04-08,2025-04-12,North,North,Document,Express,638,Delivered,4,Not On Time
SHP01867,CUST0423,2025-04-09,2025-04-15,West,Central,Parcel,Standard,455,Delayed,6,Not On Time
SHP01073,CUST0398,2025-04-10,2025-04-13,Central,East,Electronics,Express,234,Delivered,3,On Time
SHP00005,CUST0223,2025-04-11,2025-04-14,Central,North,Parcel,Express,147,Delayed,3,Not On Time
SHP01908,CUST0122,2025-04-11,2025-04-14,North,West,Parcel,Standard,115,Delivered,3,On Time
SHP01249,CUST0133,2025-04-11,2025-04-13,North,Central,Fragile,Same Day,817,Delivered,2,On Time
SHP01815,CUST0163,2025-04-11,2025-04-16,North,North,Document,Same Day,799,Delivered,5,Not On Time
SHP00721,CUST0215,2025-04-12,2025-04-14,North,East,Parcel,Express,503,Delivered,2,On Time
SHP00950,CUST0221,2025-04-13,2025-04-15,Central,Central,Parcel,Same Day,839,Delivered,2,On Time
SHP00223,CUST0235,2025-04-14,2025-04-16,East,North,Parcel,Express,164,Failed,2,Not On Time
SHP01614,CUST0331,2025-04-14,2025-04-15,East,West,Fragile,Standard,245,Delivered,1,On Time
SHP00496,CUST0146,2025-04-15,2025-04-21,South,Central,Parcel,Standard,276,Delivered,6,Not On Time
SHP00288,CUST0239,2025-04-15,2025-04-19,North,Central,Parcel,Standard,376,Delivered,4,Not On Time
SHP00969,CUST0076,2025-04-15,2025-04-18,North,South,Document,Standard,202,Delivered,3,On Time
SHP00181,CUST0009,2025-04-17,2025-04-22,East,South,Document,Express,417,Delivered,5,Not On Time
SHP00353,CUST0074,2025-04-18,2025-04-20,East,South,Document,Standard,446,Delivered,2,On Time
SHP01269,CUST0442,2025-04-18,2025-04-20,South,Central,Electronics,Standard,366,Delivered,2,On Time
SHP00664,CUST0492,2025-04-18,2025-04-19,North,East,Parcel,Standard,377,Delivered,1,On Time
SHP00877,CUST0401,2025-04-19,2025-04-21,East,North,Document,Standard,410,Delivered,2,On Time
SHP00021,CUST0253,2025-04-19,2025-04-21,South,South,Parcel,Standard,361,Delivered,2,On Time
SHP00550,CUST0230,2025-04-20,2025-04-23,North,West,Electronics,Standard,462,Delivered,3,On Time
SHP00472,CUST0007,2025-04-20,2025-04-23,North,East,Parcel,Express,528,Delivered,3,On Time
SHP00901,CUST0174,2025-04-20,2025-04-23,North,North,Parcel,Standard,209,Delivered,3,On Time
SHP00244,CUST0141,2025-04-21,2025-04-25,South,South,Fragile,Standard,373,Delivered,4,Not On Time
SHP01125,CUST0168,2025-04-21,2025-04-26,West,Central,Parcel,Standard,215,Delivered,5,Not On Time
SHP00802,CUST0170,2025-04-22,2025-04-26,North,West,Document,Same Day,544,Delayed,4,Not On Time
SHP01455,CUST0393,2025-04-22,2025-04-25,West,West,Parcel,Standard,132,Delivered,3,On Time
SHP01750,CUST0434,2025-04-25,2025-05-02,South,South,Fragile,Express,666,Delivered,7,Not On Time
SHP01797,CUST0283,2025-04-26,2025-05-03,South,North,Document,Same Day,184,Delivered,7,Not On Time
SHP01042,CUST0122,2025-04-26,2025-04-27,West,East,Parcel,Standard,132,Delivered,1,On Time
SHP01665,CUST0194,2025-04-27,2025-04-28,East,Central,Parcel,Standard,152,Delivered,1,On Time
SHP01794,CUST0005,2025-04-27,2025-04-29,West,East,Parcel,Standard,370,Delivered,2,On Time
SHP01843,CUST0029,2025-04-27,2025-04-29,East,East,Fragile,Standard,345,Delivered,2,On Time
SHP01259,CUST0165,2025-04-28,2025-04-30,South,South,Fragile,Same Day,664,Delivered,2,On Time
SHP00680,CUST0422,2025-04-29,2025-05-01,East,South,Parcel,Standard,310,Delivered,2,On Time
SHP01508,CUST0339,2025-04-29,2025-05-03,North,North,Document,Same Day,806,Delivered,4,Not On Time
SHP00119,CUST0136,2025-04-29,2025-05-03,West,East,Document,Standard,247,Delivered,4,Not On Time
SHP01966,CUST0496,2025-05-02,2025-05-04,East,East,Electronics,Express,679,Delivered,2,On Time
SHP00334,CUST0365,2025-05-02,2025-05-05,West,East,Parcel,Standard,461,Delivered,3,On Time
SHP00565,CUST0321,2025-05-02,2025-05-04,West,West,Document,Express,200,Delivered,2,On Time
SHP00175,CUST0342,2025-05-03,2025-05-06,Central,North,Document,Standard,436,Delivered,3,On Time
SHP01074,CUST0500,2025-05-03,2025-05-04,West,Central,Parcel,Express,689,Delivered,1,On Time
SHP01557,CUST0145,2025-05-03,2025-05-09,West,East,Parcel,Standard,442,Delivered,6,Not On Time
SHP01514,CUST0327,2025-05-04,2025-05-06,West,West,Parcel,Express,195,Delivered,2,On Time
SHP01766,CUST0217,2025-05-04,2025-05-06,North,Central,Parcel,Standard,466,Delivered,2,On Time
SHP00269,CUST0301,2025-05-04,2025-05-06,East,Central,Document,Express,634,Delivered,2,On Time
SHP00946,CUST0132,2025-05-05,2025-05-10,South,East,Electronics,Express,311,Delivered,5,Not On Time
SHP00450,CUST0292,2025-05-06,2025-05-11,South,North,Document,Same Day,373,Delivered,5,Not On Time
SHP01311,CUST0070,2025-05-06,2025-05-11,East,South,Fragile,Standard,491,Cancelled,5,Not On Time
SHP00073,CUST0252,2025-05-07,2025-05-14,Central,South,Document,Same Day,743,Delivered,7,Not On Time
SHP01862,CUST0415,2025-05-07,2025-05-10,South,West,Electronics,Express,171,Delivered,3,On Time
SHP01113,CUST0275,2025-05-07,2025-05-10,West,Central,Parcel,Express,491,Delivered,3,On Time
SHP00989,CUST0445,2025-05-08,2025-05-14,West,North,Electronics,Standard,430,Delivered,6,Not On Time
SHP01559,CUST0364,2025-05-08,2025-05-11,South,West,Electronics,Standard,174,Delayed,3,Not On Time
SHP01619,CUST0182,2025-05-08,2025-05-09,Central,North,Parcel,Same Day,162,Cancelled,1,Not On Time
SHP01521,CUST0167,2025-05-09,2025-05-12,East,South,Document,Standard,120,Delivered,3,On Time
SHP00250,CUST0091,2025-05-11,2025-05-12,East,East,Document,Standard,351,Delivered,1,On Time
SHP01869,CUST0202,2025-05-11,2025-05-13,Central,Central,Document,Standard,135,Delivered,2,On Time
SHP01108,CUST0346,2025-05-11,2025-05-15,West,Central,Document,Express,591,Delivered,4,Not On Time
SHP00370,CUST0019,2025-05-11,2025-05-16,West,North,Document,Express,154,Delivered,5,Not On Time
SHP01977,CUST0039,2025-05-11,2025-05-13,West,Central,Parcel,Express,699,Cancelled,2,Not On Time
SHP01597,CUST0126,2025-05-12,2025-05-15,North,East,Parcel,Standard,274,Delivered,3,On Time
SHP00382,CUST0451,2025-05-13,2025-05-14,Central,Central,Document,Express,413,Delayed,1,Not On Time
SHP01927,CUST0173,2025-05-13,2025-05-15,West,East,Parcel,Standard,230,Delivered,2,On Time
SHP00458,CUST0141,2025-05-14,2025-05-19,South,West,Document,Express,279,Delivered,5,Not On Time
SHP01336,CUST0242,2025-05-15,2025-05-17,East,West,Fragile,Standard,290,Delivered,2,On Time
SHP00921,CUST0220,2025-05-16,2025-05-22,Central,North,Document,Standard,397,Delayed,6,Not On Time
SHP00515,CUST0126,2025-05-16,2025-05-21,Central,North,Fragile,Standard,145,Delivered,5,Not On Time
SHP00793,CUST0058,2025-05-17,2025-05-21,East,South,Parcel,Standard,302,Delivered,4,Not On Time
SHP00095,CUST0148,2025-05-17,2025-05-23,South,East,Document,Standard,396,Cancelled,6,Not On Time
SHP00105,CUST0476,2025-05-17,2025-05-21,North,North,Parcel,Standard,400,Delivered,4,Not On Time
SHP01468,CUST0456,2025-05-18,2025-05-21,North,East,Fragile,Standard,372,Delivered,3,On Time
SHP00727,CUST0317,2025-05-18,2025-05-21,East,Central,Parcel,Standard,161,Delivered,3,On Time
SHP00480,CUST0383,2025-05-19,2025-05-22,East,West,Document,Standard,421,Cancelled,3,Not On Time
SHP01166,CUST0361,2025-05-20,2025-05-26,South,West,Fragile,Express,554,Delivered,6,Not On Time
SHP00046,CUST0423,2025-05-23,2025-05-27,Central,Central,Parcel,Express,617,Delayed,4,Not On Time
SHP01676,CUST0001,2025-05-23,2025-05-25,North,North,Parcel,Standard,215,Delivered,2,On Time
SHP01749,CUST0387,2025-05-23,2025-05-25,South,Central,Parcel,Standard,347,Delivered,2,On Time
SHP00205,CUST0461,2025-05-24,2025-05-26,South,Central,Parcel,Same Day,405,Failed,2,Not On Time
SHP01876,CUST0348,2025-05-24,2025-05-29,East,South,Fragile,Express,451,Delivered,5,Not On Time
SHP01850,CUST0190,2025-05-24,2025-05-25,Central,North,Parcel,Standard,192,Delivered,1,On Time
SHP00459,CUST0191,2025-05-25,2025-05-26,West,South,Electronics,Standard,322,Delivered,1,On Time
SHP01500,CUST0369,2025-05-25,2025-05-27,South,East,Fragile,Express,386,Delivered,2,On Time
SHP00545,CUST0409,2025-05-25,2025-05-28,West,Central,Parcel,Same Day,459,Delivered,3,On Time
SHP00023,CUST0312,2025-05-25,2025-05-29,North,North,Parcel,Standard,371,Delivered,4,Not On Time
SHP00284,CUST0417,2025-05-26,2025-05-27,Central,East,Parcel,Express,119,Delivered,1,On Time
SHP00331,CUST0422,2025-05-27,2025-06-01,South,Central,Fragile,Express,375,Delivered,5,Not On Time
SHP00767,CUST0117,2025-05-27,2025-05-29,North,North,Parcel,Standard,263,Delayed,2,Not On Time
SHP01488,CUST0134,2025-05-27,2025-05-30,South,West,Parcel,Standard,179,Delivered,3,On Time
SHP00963,CUST0058,2025-05-28,2025-06-03,North,West,Parcel,Express,407,Delivered,6,Not On Time
SHP01396,CUST0044,2025-05-29,2025-06-02,North,Central,Document,Standard,85,Delivered,4,Not On Time
SHP01732,CUST0173,2025-05-29,2025-06-03,South,South,Parcel,Express,351,Delivered,5,Not On Time
SHP00365,CUST0160,2025-05-30,2025-06-01,South,West,Fragile,Express,675,Delivered,2,On Time
SHP00708,CUST0173,2025-05-30,2025-06-01,North,South,Document,Express,307,Delayed,2,Not On Time
SHP01290,CUST0317,2025-05-30,2025-06-03,South,Central,Electronics,Express,304,Delivered,4,Not On Time
SHP01432,CUST0303,2025-05-30,2025-06-05,North,North,Document,Standard,459,Delayed,6,Not On Time
SHP00813,CUST0149,2025-05-31,2025-06-02,South,West,Parcel,Standard,143,Delivered,2,On Time
SHP01702,CUST0080,2025-05-31,2025-06-01,Central,South,Parcel,Standard,252,Cancelled,1,Not On Time
SHP01534,CUST0374,2025-05-31,2025-06-06,Central,East,Parcel,Standard,91,Delivered,6,Not On Time
SHP00549,CUST0213,2025-06-01,2025-06-07,Central,East,Parcel,Express,113,Delivered,6,Not On Time
SHP00246,CUST0203,2025-06-01,2025-06-03,North,Central,Document,Standard,204,Delivered,2,On Time
SHP01844,CUST0252,2025-06-02,2025-06-05,East,Central,Parcel,Standard,152,Delivered,3,On Time
SHP01933,CUST0229,2025-06-03,2025-06-06,Central,Central,Fragile,Standard,445,Cancelled,3,Not On Time
SHP01316,CUST0164,2025-06-03,2025-06-05,West,North,Parcel,Standard,294,Delivered,2,On Time
SHP00986,CUST0227,2025-06-04,2025-06-09,Central,East,Electronics,Standard,338,Delivered,5,Not On Time
SHP00077,CUST0147,2025-06-04,2025-06-06,Central,North,Electronics,Express,608,Delayed,2,Not On Time
SHP01331,CUST0020,2025-06-04,2025-06-09,South,East,Parcel,Express,221,Delivered,5,Not On Time
SHP01644,CUST0441,2025-06-04,2025-06-08,West,Central,Electronics,Express,638,Delayed,4,Not On Time
SHP01190,CUST0402,2025-06-04,2025-06-05,North,Central,Parcel,Express,650,Delivered,1,On Time
SHP00359,CUST0047,2025-06-05,2025-06-07,East,South,Parcel,Express,419,Delivered,2,On Time
SHP01961,CUST0233,2025-06-05,2025-06-06,South,East,Electronics,Express,370,Delivered,1,On Time
SHP01960,CUST0305,2025-06-06,2025-06-08,Central,East,Parcel,Express,165,Delivered,2,On Time
SHP01263,CUST0014,2025-06-07,2025-06-09,South,North,Document,Express,545,Delivered,2,On Time
SHP00639,CUST0143,2025-06-07,2025-06-09,East,Central,Electronics,Express,441,Delivered,2,On Time
SHP01059,CUST0415,2025-06-07,2025-06-11,Central,Central,Document,Express,326,Cancelled,4,Not On Time
SHP00277,CUST0001,2025-06-08,2025-06-10,East,South,Electronics,Express,148,Delivered,2,On Time
SHP00124,CUST0373,2025-06-08,2025-06-10,East,North,Parcel,Standard,406,Delivered,2,On Time
SHP01457,CUST0054,2025-06-09,2025-06-13,Central,East,Document,Express,333,Delivered,4,Not On Time
SHP00663,CUST0374,2025-06-09,2025-06-10,Central,Central,Document,Standard,289,Delivered,1,On Time
SHP00985,CUST0259,2025-06-09,2025-06-10,Central,East,Document,Same Day,619,Delivered,1,On Time
SHP00669,CUST0144,2025-06-09,2025-06-15,West,West,Document,Standard,215,Delivered,6,Not On Time
SHP01327,CUST0471,2025-06-10,2025-06-12,West,West,Parcel,Express,280,Delivered,2,On Time
SHP01448,CUST0441,2025-06-13,2025-06-16,West,North,Fragile,Express,179,Delayed,3,Not On Time
SHP01656,CUST0459,2025-06-14,2025-06-17,South,West,Parcel,Express,533,Delivered,3,On Time
SHP00739,CUST0012,2025-06-15,2025-06-20,East,South,Parcel,Standard,400,Delivered,5,Not On Time
SHP01434,CUST0330,2025-06-15,2025-06-18,West,Central,Fragile,Express,435,Delivered,3,On Time
SHP00635,CUST0224,2025-06-17,2025-06-24,West,Central,Fragile,Express,417,Delivered,7,Not On Time
SHP01993,CUST0272,2025-06-17,2025-06-22,East,North,Parcel,Standard,278,Delivered,5,Not On Time
SHP01231,CUST0456,2025-06-18,2025-06-23,South,South,Parcel,Express,682,Delivered,5,Not On Time
SHP00874,CUST0358,2025-06-20,2025-06-25,West,Central,Parcel,Express,274,Delivered,5,Not On Time
SHP01801,CUST0460,2025-06-20,2025-06-22,South,North,Fragile,Standard,288,Delivered,2,On Time
SHP00687,CUST0408,2025-06-20,2025-06-25,West,North,Parcel,Express,209,Cancelled,5,Not On Time
SHP00274,CUST0156,2025-06-21,2025-06-28,West,South,Parcel,Express,487,Delayed,7,Not On Time
