Shipment_ID,Order_Date,Delivery_Date,Customer_Type,Origin_Zone,Destination_Zone,Package_Type,Shipping_Mode,Shipping_Cost,Delivery_Status
SHP01974,2026-06-06,2026-06-08,Individual,Central,North,Electronics,Express,445,Delivered
SHP00850,2026-06-06,2026-06-09,Individual,West,East,Electronics,Standard,98,Delivered
SHP01356,2026-06-07,2026-06-12,Business,South,North,Document,Express,515,Delivered
SHP01639,2026-06-09,2026-06-13,Individual,West,Central,Parcel,Standard,109,Delivered
SHP00435,2026-06-09,2026-06-11,Individual,West,Central,Fragile,Standard,165,Delivered
SHP01599,2026-06-09,2026-06-15,Individual,Central,South,Parcel,Standard,486,Delivered
SHP01472,2026-06-09,2026-06-12,Business,North,Central,Electronics,Express,567,Delivered
SHP01959,2026-06-10,2026-06-13,Individual,East,Central,Document,Standard,266,Delivered
SHP00113,2026-06-10,2026-06-16,Individual,North,Central,Parcel,Same Day,626,Delayed
SHP01528,2026-06-10,2026-06-14,Individual,West,West,Parcel,Standard,358,Cancelled
SHP01181,2026-06-11,2026-06-14,Business,North,West,Fragile,Standard,447,Delivered
SHP01114,2026-06-12,2026-06-16,Individual,Central,West,Document,Express,552,Delivered
SHP01395,2026-06-13,2026-06-18,Individual,Central,North,Electronics,Standard,123,Delivered
SHP00475,2026-06-13,2026-06-16,Individual,North,North,Document,Express,462,Delivered
SHP00371,2026-06-14,2026-06-16,Individual,West,West,Fragile,Express,253,Delivered
SHP00335,2026-06-15,2026-06-16,Individual,South,South,Parcel,Standard,96,Delivered
SHP00190,2026-06-15,2026-06-17,Individual,West,South,Parcel,Standard,263,Delivered
SHP00755,2026-06-16,2026-06-22,Business,East,North,Fragile,Standard,472,Delivered
SHP00043,2026-06-16,2026-06-17,Business,Central,Central,Parcel,Express,535,Delivered
SHP00713,2026-06-17,2026-06-22,Business,South,North,Document,Same Day,308,Delivered
SHP01325,2026-06-17,2026-06-19,Individual,Central,North,Electronics,Express,693,Delivered
SHP01793,2026-06-17,2026-06-20,Individual,North,East,Fragile,Standard,191,Delayed
SHP01392,2026-06-18,2026-06-24,Individual,South,North,Parcel,Same Day,373,Delivered
SHP00622,2026-06-18,2026-06-21,Business,West,East,Document,Same Day,583,Delivered
SHP00624,2026-06-18,2026-06-21,Individual,North,West,Document,Standard,202,Delivered
SHP00607,2026-06-18,2026-06-22,Individual,Central,North,Document,Same Day,211,Delayed
SHP01857,2026-06-19,2026-06-21,Business,West,South,Fragile,Standard,224,Delivered
SHP00750,2026-06-20,2026-06-23,Business,Central,North,Electronics,Express,431,Delivered
SHP01795,2026-06-20,2026-06-25,Business,West,South,Parcel,Standard,116,Delayed
SHP00279,2026-06-21,2026-06-26,Individual,North,Central,Parcel,Express,661,Delivered
SHP01425,2026-06-21,2026-06-26,Individual,North,East,Document,Standard,300,Delayed
SHP00974,2026-06-23,2026-06-26,Business,South,South,Document,Standard,406,Failed
SHP01015,2026-06-24,2026-06-26,Individual,East,South,Fragile,Standard,107,Delivered
SHP01282,2026-06-25,2026-06-28,Individual,East,East,Parcel,Express,601,Delivered
SHP01405,2026-06-27,2026-06-30,Individual,South,Central,Document,Express,482,Delivered
SHP00522,2026-06-27,2026-06-29,Individual,Central,North,Fragile,Standard,350,Delayed
SHP01630,2026-06-27,2026-07-02,Business,Central,Central,Parcel,Express,406,Delivered
SHP00951,2026-06-28,2026-07-01,Individual,North,Central,Fragile,Same Day,830,Delivered
SHP01450,2026-06-29,2026-06-30,Individual,West,East,Document,Standard,148,Delivered
SHP00761,2026-06-29,2026-07-04,Individual,North,West,Parcel,Standard,161,Delivered
SHP00351,2026-06-30,2026-07-01,Business,South,Central,Document,Express,603,Failed
SHP01728,2026-06-30,2026-07-06,Business,South,Central,Electronics,Standard,290,Delivered
SHP00451,2026-07-01,2026-07-05,Business,West,East,Parcel,Standard,292,Delivered
SHP01413,2026-07-02,2026-07-05,Individual,East,South,Parcel,Express,146,Delivered
SHP00208,2026-07-02,2026-07-05,Individual,West,North,Parcel,Standard,220,Delivered
SHP01197,2026-07-02,2026-07-06,Individual,South,West,Parcel,Express,232,Delivered
SHP01660,2026-07-03,2026-07-04,Individual,West,East,Fragile,Express,246,Delivered
SHP00960,2026-07-03,2026-07-06,Business,West,West,Parcel,Standard,332,Delivered
SHP01326,2026-07-04,2026-07-06,Individual,North,Central,Document,Same Day,301,Delivered
SHP01258,2026-07-04,2026-07-06,Individual,Central,North,Parcel,Standard,193,Delivered
SHP01570,2026-07-05,2026-07-07,Individual,North,South,Parcel,Standard,162,Delivered
SHP01798,2026-07-05,2026-07-09,Business,East,Central,Document,Express,699,Cancelled
SHP01264,2026-07-06,2026-07-10,Business,West,North,Parcel,Standard,334,Delayed
SHP00768,2026-07-06,2026-07-07,Individual,South,South,Parcel,Express,456,Delivered
SHP01369,2026-07-06,2026-07-13,Individual,East,West,Parcel,Standard,476,Delivered
SHP01523,2026-07-07,2026-07-10,Individual,South,West,Parcel,Standard,376,Delivered
SHP00674,2026-07-07,2026-07-08,Individual,North,South,Fragile,Standard,413,Cancelled
SHP01478,2026-07-07,2026-07-10,Individual,North,West,Parcel,Standard,401,Delivered
SHP00584,2026-07-07,2026-07-09,Individual,West,North,Electronics,Express,307,Delayed
SHP00402,2026-07-08,2026-07-12,Individual,North,South,Parcel,Express,220,Delivered
SHP00719,2026-07-08,2026-07-11,Business,West,Central,Parcel,Standard,182,Delivered
SHP01678,2026-07-09,2026-07-14,Individual,North,Central,Parcel,Standard,327,Delivered
SHP00275,2026-07-09,2026-07-15,Individual,North,West,Document,Express,587,Delivered
SHP01134,2026-07-09,2026-07-15,Individual,South,North,Parcel,Express,454,Delivered
SHP01110,2026-07-09,2026-07-14,Individual,North,East,Parcel,Standard,152,Delivered
SHP01938,2026-07-09,2026-07-10,Individual,East,South,Parcel,Express,546,Delivered
SHP01187,2026-07-09,2026-07-12,Business,South,North,Document,Standard,174,Delivered
SHP01016,2026-07-10,2026-07-15,Individual,West,West,Parcel,Standard,127,Delivered
SHP00803,2026-07-11,2026-07-14,Individual,Central,Central,Parcel,Same Day,286,Delivered
SHP01419,2026-07-12,2026-07-14,Individual,East,Central,Fragile,Standard,294,Delivered
SHP00521,2026-07-13,2026-07-16,Business,North,West,Parcel,Express,333,Delivered
SHP00926,2026-07-13,2026-07-15,Business,Central,Central,Fragile,Express,347,Cancelled
SHP01133,2026-07-14,2026-07-16,Individual,South,Central,Parcel,Express,514,Delivered
SHP00259,2026-07-16,2026-07-23,Individual,Central,East,Parcel,Standard,192,Delivered
SHP00517,2026-07-17,2026-07-19,Individual,East,West,Parcel,Standard,138,Delivered
SHP00176,2026-07-17,2026-07-20,Individual,East,South,Parcel,Standard,96,Delivered
SHP00482,2026-07-17,2026-07-18,Individual,West,North,Parcel,Express,532,Failed
SHP00092,2026-07-18,2026-07-25,Business,South,Central,Fragile,Express,400,Delivered
SHP01781,2026-07-19,2026-07-21,Business,East,West,Parcel,Standard,229,Delayed
SHP01443,2026-07-20,2026-07-26,Individual,North,East,Document,Express,238,Delivered
SHP01001,2026-07-22,2026-07-28,Individual,North,South,Parcel,Same Day,268,Delivered
SHP01307,2026-07-22,2026-07-26,Individual,East,Central,Fragile,Standard,266,Delayed
SHP00973,2026-07-22,2026-07-23,Business,East,Central,Electronics,Same Day,880,Cancelled
SHP00483,2026-07-22,2026-07-24,Individual,East,East,Parcel,Same Day,500,Delivered
SHP00440,2026-07-23,2026-07-28,Individual,South,Central,Parcel,Express,545,Cancelled
SHP01093,2026-07-23,2026-07-27,Individual,Central,Central,Parcel,Express,476,Delivered
SHP01964,2026-07-24,2026-07-28,Individual,North,South,Parcel,Express,158,Delivered
SHP00865,2026-07-24,2026-07-26,Business,North,West,Parcel,Express,553,Delivered
SHP01362,2026-07-24,2026-07-26,Individual,West,Central,Parcel,Express,378,Delivered
SHP01102,2026-07-24,2026-07-27,Business,West,South,Electronics,Express,171,Delivered
SHP00316,2026-07-24,2026-07-30,Business,South,East,Document,Standard,433,Delivered
SHP01164,2026-07-25,2026-08-01,Individual,East,North,Document,Express,696,Delayed
SHP00871,2026-07-25,2026-07-27,Individual,Central,South,Electronics,Standard,488,Delivered
SHP01152,2026-07-27,2026-07-29,Individual,North,North,Fragile,Standard,269,Delivered
SHP00881,2026-07-27,2026-07-29,Business,South,East,Document,Standard,342,Delivered
SHP01050,2026-07-27,2026-08-01,Individual,East,East,Parcel,Standard,251,Delivered
SHP01910,2026-07-28,2026-07-31,Business,South,West,Electronics,Standard,205,Delivered
SHP01456,2026-07-28,2026-07-30,Individual,North,North,Parcel,Standard,191,Delivered
SHP00976,2026-07-28,2026-07-31,Individual,Central,South,Electronics,Express,556,Delivered
SHP01582,2026-07-30,2026-08-01,Individual,Central,East,Parcel,Express,647,Delivered
SHP01979,2026-07-31,2026-08-05,Individual,South,West,Parcel,Standard,266,Cancelled
SHP01595,2026-08-01,2026-08-03,Individual,West,Central,Parcel,Same Day,592,Delivered
SHP00954,2026-08-01,2026-08-06,Business,South,South,Fragile,Standard,223,Delivered
SHP01904,2026-08-02,2026-08-03,Business,West,North,Parcel,Express,434,Delivered
SHP01942,2026-08-03,2026-08-05,Individual,South,Central,Document,Standard,437,Delivered
SHP00453,2026-08-03,2026-08-07,Business,West,South,Document,Standard,164,Delivered
SHP00924,2026-08-04,2026-08-07,Business,North,East,Parcel,Standard,422,Delivered
SHP01286,2026-08-04,2026-08-05,Individual,South,South,Parcel,Standard,453,Delivered
SHP01437,2026-08-04,2026-08-07,Individual,West,West,Parcel,Standard,232,Delayed
SHP00728,2026-08-04,2026-08-06,Individual,West,North,Fragile,Standard,85,Delivered
SHP00819,2026-08-05,2026-08-09,Individual,South,East,Fragile,Same Day,187,Delivered
SHP01775,2026-08-05,2026-08-09,Business,North,South,Parcel,Express,319,Delivered
SHP00434,2026-08-05,2026-08-06,Individual,East,North,Fragile,Standard,373,Delivered
SHP01277,2026-08-05,2026-08-10,Individual,East,West,Parcel,Standard,255,Delivered
SHP01145,2026-08-06,2026-08-12,Individual,South,East,Parcel,Standard,381,Delayed
SHP00809,2026-08-08,2026-08-12,Business,South,South,Electronics,Express,251,Delivered
SHP01636,2026-08-09,2026-08-12,Individual,Central,South,Parcel,Standard,441,Delivered
SHP00143,2026-08-09,2026-08-12,Business,West,West,Electronics,Express,200,Delayed
SHP01184,2026-08-09,2026-08-12,Individual,North,West,Parcel,Standard,122,Delivered
SHP00908,2026-08-09,2026-08-14,Business,North,North,Fragile,Express,584,Delivered
SHP00449,2026-08-11,2026-08-15,Individual,South,North,Document,Standard,203,Delivered
SHP00882,2026-08-12,2026-08-15,Business,South,North,Fragile,Express,368,Delivered
SHP00222,2026-08-12,2026-08-14,Individual,West,Central,Electronics,Express,399,Delayed
SHP01192,2026-08-12,2026-08-16,Individual,South,East,Parcel,Standard,479,Delayed
SHP00171,2026-08-12,2026-08-16,Individual,North,North,Document,Standard,320,Delivered
SHP01333,2026-08-13,2026-08-16,Individual,Central,East,Fragile,Express,449,Delivered
SHP01906,2026-08-13,2026-08-14,Individual,East,West,Document,Standard,169,Delivered
SHP01435,2026-08-13,2026-08-14,Business,East,East,Fragile,Standard,402,Delivered
SHP01701,2026-08-13,2026-08-14,Individual,North,North,Fragile,Standard,470,Delivered
SHP00014,2026-08-13,2026-08-16,Business,East,North,Document,Standard,139,Delivered
SHP00045,2026-08-13,2026-08-16,Individual,South,South,Parcel,Express,113,Delivered
SHP00376,2026-08-14,2026-08-18,Individual,West,North,Document,Standard,364,Delivered
SHP00212,2026-08-14,2026-08-15,Individual,North,North,Electronics,Express,645,Failed
SHP01428,2026-08-14,2026-08-17,Business,South,West,Parcel,Express,386,Delivered
SHP01063,2026-08-14,2026-08-17,Individual,Central,West,Document,Same Day,833,Delivered
SHP01497,2026-08-14,2026-08-17,Individual,South,East,Parcel,Express,112,Delivered
SHP00029,2026-08-15,2026-08-17,Business,East,South,Fragile,Express,490,Delivered
SHP01040,2026-08-15,2026-08-18,Individual,East,West,Parcel,Standard,436,Delivered
SHP00842,2026-08-15,2026-08-17,Individual,North,South,Parcel,Standard,264,Delivered
SHP00027,2026-08-15,2026-08-18,Business,South,South,Parcel,Same Day,871,Delivered
SHP00348,2026-08-15,2026-08-18,Individual,East,North,Document,Standard,471,Cancelled
SHP01124,2026-08-15,2026-08-17,Individual,Central,South,Document,Standard,271,Delivered
SHP01632,2026-08-16,2026-08-17,Individual,South,South,Document,Express,343,Delivered
SHP00516,2026-08-16,2026-08-17,Individual,East,West,Document,Standard,426,Cancelled
SHP01322,2026-08-17,2026-08-22,Individual,West,East,Parcel,Standard,486,Delayed
SHP00235,2026-08-17,2026-08-19,Individual,North,North,Document,Standard,256,Delivered
SHP00101,2026-08-18,2026-08-21,Individual,South,South,Document,Standard,278,Delivered
SHP01940,2026-08-19,2026-08-20,Business,North,South,Electronics,Standard,442,Delivered
SHP01581,2026-08-19,2026-08-24,Business,North,South,Fragile,Standard,179,Delivered
SHP00267,2026-08-19,2026-08-21,Business,South,South,Document,Standard,354,Delivered
SHP01943,2026-08-20,2026-08-27,Individual,Central,North,Parcel,Standard,312,Delivered
SHP01149,2026-08-21,2026-08-23,Business,Central,Central,Document,Express,196,Delayed
SHP01800,2026-08-21,2026-08-23,Individual,North,North,Parcel,Same Day,302,Delivered
SHP01616,2026-08-21,2026-08-22,Individual,East,Central,Fragile,Express,302,Delivered
SHP00896,2026-08-24,2026-08-26,Individual,West,East,Parcel,Standard,202,Delivered
SHP01578,2026-08-25,2026-08-31,Individual,North,West,Parcel,Standard,338,Delivered
SHP00501,2026-08-25,2026-08-26,Individual,Central,West,Parcel,Standard,376,Failed
SHP01757,2026-08-26,2026-08-29,Individual,North,Central,Electronics,Express,447,Delivered
SHP01674,2026-08-26,2026-08-27,Business,South,Central,Electronics,Express,700,Delivered
SHP01499,2026-08-26,2026-08-29,Business,East,South,Parcel,Standard,365,Delivered
SHP00867,2026-08-26,2026-08-30,Individual,West,North,Fragile,Express,329,Delayed
SHP00390,2026-08-27,2026-08-30,Business,South,North,Document,Express,214,Delivered
SHP00497,2026-08-28,2026-09-02,Individual,West,West,Fragile,Standard,177,Delivered
SHP01558,2026-08-28,2026-08-31,Individual,North,Central,Parcel,Standard,157,Delivered
SHP01400,2026-08-28,2026-09-01,Individual,North,East,Parcel,Express,118,Delivered
SHP00287,2026-08-29,2026-09-04,Business,North,East,Document,Same Day,466,Delivered
SHP01487,2026-08-29,2026-08-30,Individual,North,North,Parcel,Express,235,Delivered
SHP00503,2026-08-29,2026-09-03,Individual,South,East,Fragile,Express,122,Delivered
SHP00135,2026-08-30,2026-09-01,Business,Central,North,Parcel,Standard,286,Delivered
SHP01202,2026-08-30,2026-09-02,Individual,Central,South,Parcel,Express,458,Delivered
SHP01200,2026-08-30,2026-09-02,Individual,West,Central,Parcel,Standard,224,Delivered
SHP01579,2026-08-31,2026-09-03,Business,Central,South,Parcel,Standard,171,Delivered
SHP01297,2026-08-31,2026-09-02,Individual,East,Central,Document,Same Day,898,Delivered
SHP01592,2026-09-01,2026-09-05,Individual,Central,North,Fragile,Standard,347,Delivered
SHP01194,2026-09-01,2026-09-02,Business,East,East,Parcel,Standard,350,Delivered
SHP01071,2026-09-02,2026-09-04,Business,South,West,Fragile,Express,640,Delivered
SHP00025,2026-09-02,2026-09-06,Individual,North,East,Parcel,Standard,463,Delivered
SHP01742,2026-09-04,2026-09-08,Business,South,Central,Electronics,Standard,167,Delivered
SHP01401,2026-09-04,2026-09-09,Individual,East,Central,Document,Express,617,Delivered
SHP00405,2026-09-04,2026-09-06,Individual,South,East,Electronics,Standard,215,Delivered
SHP01731,2026-09-06,2026-09-07,Individual,West,Central,Fragile,Express,259,Delivered
SHP00258,2026-09-07,2026-09-14,Individual,South,North,Parcel,Express,644,Delayed
SHP01080,2026-09-07,2026-09-10,Business,East,North,Parcel,Standard,336,Failed
SHP01017,2026-09-07,2026-09-10,Individual,South,West,Document,Standard,175,Delivered
SHP01847,2026-09-08,2026-09-09,Individual,East,East,Fragile,Express,438,Failed
SHP01109,2026-09-08,2026-09-11,Individual,Central,Central,Document,Standard,293,Cancelled
SHP00163,2026-09-08,2026-09-10,Individual,South,North,Parcel,Same Day,805,Delayed
SHP01105,2026-09-09,2026-09-10,Business,North,West,Parcel,Standard,142,Cancelled
SHP01825,2026-09-09,2026-09-11,Individual,West,East,Fragile,Standard,469,Delayed
SHP00860,2026-09-09,2026-09-12,Business,West,Central,Electronics,Same Day,412,Delivered
SHP01646,2026-09-10,2026-09-12,Individual,North,West,Parcel,Same Day,448,Delivered
SHP00611,2026-09-10,2026-09-13,Business,North,North,Electronics,Standard,459,Delayed
SHP00600,2026-09-10,2026-09-16,Individual,East,West,Parcel,Standard,454,Delivered
SHP01193,2026-09-10,2026-09-13,Individual,South,West,Parcel,Express,344,Delivered
SHP00843,2026-09-11,2026-09-14,Individual,West,Central,Document,Express,511,Delivered
SHP01969,2026-09-11,2026-09-12,Individual,Central,West,Electronics,Standard,484,Delivered
SHP01315,2026-09-11,2026-09-14,Individual,West,North,Document,Standard,240,Delivered
SHP01103,2026-09-12,2026-09-14,Individual,North,West,Fragile,Express,322,Delivered
SHP01542,2026-09-13,2026-09-20,Individual,West,East,Parcel,Standard,276,Delayed
SHP00922,2026-09-14,2026-09-17,Individual,North,North,Parcel,Express,665,Delivered
SHP01186,2026-09-14,2026-09-15,Business,West,Central,Document,Standard,121,Delivered
SHP01672,2026-09-14,2026-09-19,Individual,East,North,Document,Standard,192,Delayed
SHP01256,2026-09-15,2026-09-18,Individual,North,West,Parcel,Standard,453,Delivered
SHP01301,2026-09-15,2026-09-18,Business,North,West,Parcel,Standard,223,Delayed
SHP01807,2026-09-15,2026-09-19,Individual,North,West,Parcel,Standard,288,Delivered
SHP01091,2026-09-16,2026-09-17,Individual,North,South,Fragile,Standard,461,Delivered
SHP00905,2026-09-16,2026-09-18,Business,West,East,Electronics,Express,682,Delivered
SHP00579,2026-09-16,2026-09-19,Business,East,South,Document,Express,602,Delivered
SHP01935,2026-09-18,2026-09-19,Individual,South,North,Fragile,Standard,204,Delivered
SHP00311,2026-09-18,2026-09-20,Individual,South,West,Document,Express,673,Delivered
SHP00789,2026-09-19,2026-09-21,Individual,Central,East,Parcel,Express,678,Delivered
SHP01661,2026-09-19,2026-09-21,Individual,North,South,Parcel,Standard,232,Delivered
SHP00304,2026-09-19,2026-09-23,Individual,East,North,Parcel,Express,496,Delivered
SHP00844,2026-09-19,2026-09-22,Business,East,Central,Parcel,Express,619,Delivered
SHP00255,2026-09-19,2026-09-20,Individual,North,Central,Fragile,Standard,274,Delivered
SHP01799,2026-09-20,2026-09-24,Business,East,South,Parcel,Standard,297,Delivered
SHP01375,2026-09-20,2026-09-24,Individual,North,East,Parcel,Express,372,Delivered
SHP01252,2026-09-20,2026-09-26,Individual,North,West,Parcel,Standard,491,Failed
SHP01097,2026-09-21,2026-09-25,Individual,North,South,Electronics,Express,311,Delayed
SHP01094,2026-09-21,2026-09-23,Individual,North,South,Parcel,Standard,366,Delivered
SHP01868,2026-09-21,2026-09-24,Individual,East,East,Parcel,Express,207,Cancelled
SHP00058,2026-09-22,2026-09-25,Individual,East,Central,Parcel,Same Day,860,Delivered
SHP00342,2026-09-23,2026-09-28,Individual,East,North,Fragile,Standard,191,Delivered
SHP00554,2026-09-23,2026-09-26,Business,Central,Central,Electronics,Same Day,617,Cancelled
SHP00808,2026-09-23,2026-09-28,Individual,Central,West,Fragile,Same Day,569,Delivered
SHP01004,2026-09-24,2026-09-28,Business,East,East,Electronics,Standard,314,Delivered
SHP01683,2026-09-25,2026-09-29,Business,North,Central,Electronics,Standard,334,Delivered
SHP01697,2026-09-25,2026-09-28,Individual,West,Central,Fragile,Express,539,Delivered
SHP01562,2026-09-27,2026-09-30,Individual,Central,East,Parcel,Same Day,526,Delivered
SHP00301,2026-09-29,2026-09-30,Business,West,West,Electronics,Standard,280,Delivered
SHP00891,2026-09-29,2026-10-05,Individual,North,East,Document,Standard,130,Delayed
SHP00847,2026-09-30,2026-10-03,Individual,East,West,Fragile,Standard,127,Delivered
SHP00307,2026-09-30,2026-10-01,Individual,West,Central,Fragile,Standard,263,Delivered
SHP01601,2026-10-01,2026-10-05,Individual,East,West,Document,Standard,457,Delivered
SHP01463,2026-10-01,2026-10-05,Business,Central,Central,Parcel,Standard,222,Cancelled
SHP01689,2026-10-02,2026-10-05,Business,East,South,Electronics,Same Day,369,Delivered
SHP00943,2026-10-03,2026-10-07,Individual,West,Central,Parcel,Standard,162,Delivered
SHP00792,2026-10-03,2026-10-06,Individual,North,North,Parcel,Express,414,Delivered
SHP01617,2026-10-04,2026-10-07,Individual,West,South,Document,Standard,358,Delivered
SHP01248,2026-10-04,2026-10-05,Individual,Central,East,Parcel,Standard,401,Delivered
SHP00849,2026-10-04,2026-10-08,Individual,Central,Central,Fragile,Standard,464,Delivered
SHP01308,2026-10-05,2026-10-09,Individual,West,East,Document,Same Day,801,Cancelled
SHP00406,2026-10-05,2026-10-08,Individual,Central,Central,Parcel,Standard,383,Delivered
SHP01511,2026-10-05,2026-10-07,Business,North,South,Fragile,Express,512,Delivered
SHP00346,2026-10-05,2026-10-08,Business,East,West,Fragile,Standard,426,Delivered
SHP00852,2026-10-05,2026-10-08,Individual,South,North,Parcel,Express,651,Delivered
SHP01550,2026-10-06,2026-10-07,Business,East,South,Parcel,Standard,312,Delivered
SHP00919,2026-10-06,2026-10-09,Business,North,East,Parcel,Express,351,Delivered
SHP01817,2026-10-07,2026-10-13,Individual,West,West,Fragile,Express,581,Delivered
SHP00349,2026-10-08,2026-10-11,Individual,Central,South,Parcel,Express,570,Failed
SHP00328,2026-10-09,2026-10-11,Individual,Central,East,Fragile,Standard,155,Failed
SHP00128,2026-10-09,2026-10-11,Business,West,North,Document,Express,571,Delayed
SHP01745,2026-10-09,2026-10-14,Individual,Central,Central,Parcel,Same Day,805,Delivered
SHP00854,2026-10-10,2026-10-12,Business,North,West,Fragile,Express,431,Delivered
SHP01708,2026-10-10,2026-10-13,Business,West,North,Parcel,Express,559,Delivered
SHP01402,2026-10-10,2026-10-14,Individual,West,South,Electronics,Standard,261,Delivered
SHP01335,2026-10-10,2026-10-15,Individual,South,Central,Electronics,Express,479,Delivered
SHP01605,2026-10-11,2026-10-14,Business,Central,East,Parcel,Standard,166,Cancelled
SHP01532,2026-10-11,2026-10-16,Individual,West,Central,Electronics,Express,237,Delivered
SHP00194,2026-10-11,2026-10-18,Individual,West,East,Parcel,Standard,393,Delivered
SHP00533,2026-10-12,2026-10-15,Individual,North,North,Parcel,Standard,436,Cancelled
SHP00364,2026-10-12,2026-10-17,Individual,Central,North,Parcel,Standard,189,Delivered
SHP00187,2026-10-13,2026-10-18,Individual,East,South,Parcel,Express,132,Delivered
SHP01332,2026-10-13,2026-10-15,Business,South,South,Parcel,Express,314,Cancelled
SHP00062,2026-10-13,2026-10-17,Individual,East,North,Parcel,Standard,330,Delivered
SHP01720,2026-10-13,2026-10-18,Individual,North,West,Document,Same Day,781,Delivered
SHP00086,2026-10-14,2026-10-16,Individual,West,Central,Fragile,Express,689,Delivered
SHP00601,2026-10-16,2026-10-17,Individual,South,North,Fragile,Standard,400,Delivered
SHP01021,2026-10-16,2026-10-20,Business,South,North,Electronics,Standard,152,Delivered
SHP00237,2026-10-16,2026-10-18,Individual,Central,Central,Fragile,Express,419,Delivered
SHP00117,2026-10-17,2026-10-23,Individual,South,West,Parcel,Standard,179,Delivered
SHP00398,2026-10-17,2026-10-20,Individual,Central,Central,Electronics,Express,595,Delayed
SHP00807,2026-10-17,2026-10-21,Individual,Central,East,Fragile,Same Day,160,Delivered
SHP00391,2026-10-18,2026-10-19,Individual,East,North,Fragile,Standard,385,Delivered
SHP01981,2026-10-18,2026-10-20,Business,North,South,Document,Standard,389,Delayed
SHP00051,2026-10-18,2026-10-20,Individual,North,Central,Electronics,Express,300,Delivered
SHP00967,2026-10-19,2026-10-22,Individual,South,South,Document,Standard,131,Delivered
SHP01546,2026-10-21,2026-10-22,Individual,South,West,Document,Standard,458,Delivered
SHP01504,2026-10-21,2026-10-25,Individual,West,Central,Parcel,Express,514,Delivered
SHP00862,2026-10-21,2026-10-25,Business,Central,West,Document,Standard,362,Delivered
SHP00476,2026-10-21,2026-10-24,Individual,West,West,Electronics,Standard,120,Cancelled
SHP00050,2026-10-22,2026-10-23,Individual,South,West,Document,Same Day,697,Delivered
SHP00673,2026-10-23,2026-10-27,Individual,West,North,Document,Express,315,Cancelled
SHP01583,2026-10-23,2026-10-28,Business,South,West,Document,Standard,274,Delivered
SHP00632,2026-10-25,2026-10-28,Individual,East,West,Document,Express,552,Delayed
SHP00104,2026-10-25,2026-10-31,Individual,South,North,Fragile,Express,627,Delivered
SHP00532,2026-10-25,2026-10-29,Business,South,West,Parcel,Express,270,Delayed
SHP00672,2026-10-27,2026-11-01,Business,South,South,Parcel,Standard,420,Delivered
SHP01280,2026-10-27,2026-10-30,Individual,Central,West,Parcel,Standard,479,Delivered
SHP01774,2026-10-27,2026-10-31,Individual,North,East,Fragile,Standard,107,Delivered
SHP01530,2026-10-28,2026-11-01,Business,North,South,Parcel,Standard,355,Delivered
SHP00506,2026-10-28,2026-10-31,Business,Central,South,Parcel,Express,384,Delivered
SHP01914,2026-10-28,2026-10-30,Individual,South,North,Fragile,Standard,368,Delivered
SHP00933,2026-10-28,2026-11-01,Business,West,South,Document,Express,462,Delivered
SHP00448,2026-10-29,2026-10-31,Business,West,South,Fragile,Standard,332,Delivered
SHP01894,2026-10-30,2026-11-03,Business,South,North,Parcel,Same Day,328,Delayed
SHP01480,2026-10-30,2026-11-02,Business,Central,East,Electronics,Express,347,Delivered
SHP00498,2026-11-01,2026-11-03,Individual,East,North,Parcel,Standard,408,Delivered
SHP01403,2026-11-01,2026-11-05,Business,South,West,Parcel,Standard,191,Delivered
SHP01513,2026-11-01,2026-11-04,Individual,North,North,Document,Standard,234,Delivered
SHP01802,2026-11-01,2026-11-04,Individual,West,North,Fragile,Standard,350,Delivered
SHP01729,2026-11-01,2026-11-05,Business,East,West,Parcel,Standard,301,Delayed
SHP01859,2026-11-02,2026-11-06,Individual,South,Central,Parcel,Standard,160,Delayed
SHP00679,2026-11-04,2026-11-05,Individual,West,North,Parcel,Same Day,200,Delivered
SHP00112,2026-11-04,2026-11-07,Individual,Central,South,Parcel,Standard,217,Cancelled
SHP00801,2026-11-04,2026-11-05,Individual,Central,Central,Parcel,Standard,403,Delivered
SHP01077,2026-11-05,2026-11-09,Individual,Central,North,Document,Standard,151,Delivered
SHP00366,2026-11-05,2026-11-07,Business,East,West,Parcel,Standard,386,Delivered
SHP01064,2026-11-06,2026-11-10,Business,North,South,Document,Same Day,664,Delivered
SHP01003,2026-11-06,2026-11-09,Business,East,Central,Document,Standard,94,Delivered
SHP01262,2026-11-06,2026-11-09,Business,South,Central,Parcel,Standard,447,Delivered
SHP01048,2026-11-06,2026-11-10,Business,West,Central,Electronics,Express,578,Cancelled
SHP01920,2026-11-06,2026-11-09,Individual,East,West,Parcel,Express,234,Delivered
SHP00915,2026-11-08,2026-11-10,Individual,West,North,Fragile,Standard,248,Delivered
SHP00419,2026-11-08,2026-11-11,Individual,East,East,Parcel,Same Day,535,Delivered
SHP01172,2026-11-09,2026-11-12,Individual,South,South,Parcel,Express,343,Delivered
SHP01501,2026-11-09,2026-11-13,Business,East,East,Document,Standard,353,Delivered
SHP00003,2026-11-10,2026-11-12,Individual,West,North,Electronics,Standard,207,Delayed
SHP01298,2026-11-11,2026-11-13,Business,West,Central,Fragile,Express,123,Delivered
SHP00224,2026-11-11,2026-11-12,Individual,South,South,Parcel,Standard,397,Delivered
