Shipment_ID,Order_Date,Delivery_Date,Customer_Type,Origin_Zone,Destination_Zone,Package_Type,Shipping_Mode,Shipping_Cost,Delivery_Days,Delivery_Status,Delivery_Performance
SHP01378,2025-03-03,2025-03-06,Individual,South,West,Parcel,Standard,183,3,Delivered,On Time
SHP00913,2025-03-04,2025-03-11,Individual,West,East,Fragile,Standard,369,7,Delivered,Not On Time
SHP01314,2025-03-05,2025-03-08,Individual,East,North,Fragile,Express,154,3,Delayed,Not On Time
SHP01143,2025-03-07,2025-03-09,Individual,South,North,Parcel,Standard,479,2,Delayed,Not On Time
SHP00354,2025-03-07,2025-03-08,Individual,North,East,Parcel,Express,225,1,Delivered,On Time
SHP00588,2025-03-10,2025-03-15,Business,Central,North,Electronics,Express,573,5,Delivered,Not On Time
SHP00596,2025-03-10,2025-03-14,Business,South,West,Fragile,Standard,94,4,Delayed,Not On Time
SHP00907,2025-03-10,2025-03-13,Business,North,East,Parcel,Standard,189,3,Delivered,On Time
SHP01925,2025-03-11,2025-03-14,Business,North,North,Parcel,Standard,333,3,Cancelled,Not On Time
SHP01999,2025-03-11,2025-03-13,Individual,North,East,Document,Same Day,731,2,Delivered,On Time
SHP00572,2025-03-13,2025-03-15,Business,East,East,Parcel,Standard,330,2,Delivered,On Time
SHP00229,2025-03-13,2025-03-16,Business,North,Central,Fragile,Express,442,3,Failed,Not On Time
SHP01677,2025-03-16,2025-03-17,Individual,Central,North,Electronics,Standard,500,1,Delayed,Not On Time
SHP00362,2025-03-17,2025-03-18,Individual,East,North,Parcel,Express,482,1,Delivered,On Time
SHP00141,2025-03-17,2025-03-18,Individual,Central,South,Parcel,Standard,100,1,Delivered,On Time
SHP01930,2025-03-17,2025-03-21,Business,North,West,Electronics,Standard,219,4,Delivered,Not On Time
SHP00992,2025-03-17,2025-03-19,Business,North,Central,Fragile,Express,133,2,Failed,Not On Time
SHP00937,2025-03-18,2025-03-20,Individual,East,North,Parcel,Express,522,2,Delivered,On Time
SHP00302,2025-03-19,2025-03-23,Business,South,East,Parcel,Express,329,4,Delivered,Not On Time
SHP01422,2025-03-20,2025-03-23,Business,West,West,Parcel,Standard,271,3,Delivered,On Time
SHP01634,2025-03-20,2025-03-22,Individual,West,North,Document,Standard,489,2,Delivered,On Time
SHP00422,2025-03-20,2025-03-23,Business,West,West,Parcel,Express,644,3,Delivered,On Time
SHP00462,2025-03-20,2025-03-21,Individual,East,East,Parcel,Standard,326,1,Delivered,On Time
SHP01724,2025-03-21,2025-03-24,Business,North,North,Electronics,Express,228,3,Cancelled,Not On Time
SHP01808,2025-03-22,2025-03-25,Business,East,West,Parcel,Standard,357,3,Delivered,On Time
SHP00597,2025-03-22,2025-03-23,Individual,Central,West,Parcel,Express,150,1,Delayed,Not On Time
SHP01244,2025-03-23,2025-03-27,Individual,South,East,Parcel,Express,423,4,Delivered,Not On Time
SHP01758,2025-03-24,2025-03-27,Individual,North,East,Document,Express,472,3,Delivered,On Time
SHP00563,2025-03-24,2025-03-25,Individual,Central,East,Parcel,Standard,500,1,Delivered,On Time
SHP01911,2025-03-24,2025-03-27,Business,East,Central,Parcel,Express,529,3,Delivered,On Time
SHP00527,2025-03-25,2025-03-27,Individual,North,North,Parcel,Standard,214,2,Delivered,On Time
SHP00947,2025-03-27,2025-03-30,Individual,North,East,Document,Express,442,3,Delivered,On Time
SHP00192,2025-03-28,2025-03-29,Business,North,North,Parcel,Standard,86,1,Delivered,On Time
SHP00350,2025-03-28,2025-03-30,Individual,South,South,Fragile,Standard,294,2,Delivered,On Time
SHP01718,2025-03-28,2025-03-31,Business,East,North,Parcel,Standard,190,3,Delivered,On Time
SHP00236,2025-03-28,2025-03-31,Business,South,South,Fragile,Express,473,3,Delivered,On Time
SHP01587,2025-03-29,2025-03-30,Individual,Central,North,Parcel,Standard,321,1,Delivered,On Time
SHP01198,2025-03-29,2025-03-31,Business,South,East,Fragile,Standard,388,2,Delivered,On Time
SHP01848,2025-03-30,2025-04-01,Business,East,North,Document,Standard,398,2,Delivered,On Time
SHP01565,2025-03-30,2025-03-31,Business,East,South,Electronics,Standard,431,1,Delivered,On Time
SHP01014,2025-03-30,2025-04-01,Individual,East,South,Document,Express,220,2,Delivered,On Time
SHP00425,2025-03-30,2025-04-04,Individual,West,South,Fragile,Express,636,5,Delayed,Not On Time
SHP01330,2025-03-30,2025-03-31,Individual,Central,Central,Document,Express,428,1,Delayed,Not On Time
SHP00061,2025-03-31,2025-04-02,Individual,North,South,Fragile,Express,286,2,Delivered,On Time
SHP00473,2025-03-31,2025-04-02,Individual,Central,Central,Parcel,Same Day,666,2,Delivered,On Time
SHP01743,2025-03-31,2025-04-02,Individual,West,Central,Electronics,Express,181,2,Delivered,On Time
SHP00558,2025-04-01,2025-04-03,Individual,Central,West,Document,Express,501,2,Delivered,On Time
SHP01824,2025-04-01,2025-04-04,Business,East,South,Document,Standard,275,3,Failed,Not On Time
SHP00401,2025-04-01,2025-04-03,Individual,West,East,Document,Standard,227,2,Delivered,On Time
SHP01390,2025-04-03,2025-04-07,Business,North,East,Fragile,Standard,393,4,Delayed,Not On Time
SHP01287,2025-04-03,2025-04-07,Individual,North,Central,Parcel,Standard,265,4,Cancelled,Not On Time
SHP01682,2025-04-03,2025-04-06,Individual,Central,South,Document,Standard,214,3,Delivered,On Time
SHP00016,2025-04-04,2025-04-07,Individual,South,Central,Fragile,Standard,202,3,Delivered,On Time
SHP00221,2025-04-04,2025-04-07,Business,Central,West,Document,Standard,123,3,Delivered,On Time
SHP01747,2025-04-04,2025-04-08,Individual,West,North,Fragile,Express,361,4,Delivered,Not On Time
SHP01476,2025-04-04,2025-04-08,Business,North,West,Electronics,Standard,351,4,Cancelled,Not On Time
SHP01279,2025-04-04,2025-04-08,Individual,East,West,Electronics,Standard,145,4,Delivered,Not On Time
SHP00518,2025-04-05,2025-04-06,Business,North,South,Fragile,Standard,388,1,Delivered,On Time
SHP01998,2025-04-07,2025-04-10,Business,East,North,Electronics,Standard,141,3,Delivered,On Time
SHP01941,2025-04-07,2025-04-10,Business,West,West,Parcel,Express,687,3,Delivered,On Time
SHP00168,2025-04-08,2025-04-12,Individual,North,North,Document,Express,638,4,Delivered,Not On Time
SHP01867,2025-04-09,2025-04-15,Individual,West,Central,Parcel,Standard,455,6,Delayed,Not On Time
SHP01073,2025-04-10,2025-04-13,Business,Central,East,Electronics,Express,234,3,Delivered,On Time
SHP00005,2025-04-11,2025-04-14,Individual,Central,North,Parcel,Express,147,3,Delayed,Not On Time
SHP01908,2025-04-11,2025-04-14,Individual,North,West,Parcel,Standard,115,3,Delivered,On Time
SHP01249,2025-04-11,2025-04-13,Individual,North,Central,Fragile,Same Day,817,2,Delivered,On Time
SHP01815,2025-04-11,2025-04-16,Business,North,North,Document,Same Day,799,5,Delivered,Not On Time
SHP00721,2025-04-12,2025-04-14,Individual,North,East,Parcel,Express,503,2,Delivered,On Time
SHP00950,2025-04-13,2025-04-15,Individual,Central,Central,Parcel,Same Day,839,2,Delivered,On Time
SHP00223,2025-04-14,2025-04-16,Individual,East,North,Parcel,Express,164,2,Failed,Not On Time
SHP01614,2025-04-14,2025-04-15,Business,East,West,Fragile,Standard,245,1,Delivered,On Time
SHP00496,2025-04-15,2025-04-21,Individual,South,Central,Parcel,Standard,276,6,Delivered,Not On Time
SHP00288,2025-04-15,2025-04-19,Business,North,Central,Parcel,Standard,376,4,Delivered,Not On Time
SHP00969,2025-04-15,2025-04-18,Business,North,South,Document,Standard,202,3,Delivered,On Time
SHP00181,2025-04-17,2025-04-22,Individual,East,South,Document,Express,417,5,Delivered,Not On Time
SHP00353,2025-04-18,2025-04-20,Business,East,South,Document,Standard,446,2,Delivered,On Time
SHP01269,2025-04-18,2025-04-20,Individual,South,Central,Electronics,Standard,366,2,Delivered,On Time
SHP00664,2025-04-18,2025-04-19,Individual,North,East,Parcel,Standard,377,1,Delivered,On Time
SHP00877,2025-04-19,2025-04-21,Individual,East,North,Document,Standard,410,2,Delivered,On Time
SHP00021,2025-04-19,2025-04-21,Individual,South,South,Parcel,Standard,361,2,Delivered,On Time
SHP00550,2025-04-20,2025-04-23,Business,North,West,Electronics,Standard,462,3,Delivered,On Time
SHP00472,2025-04-20,2025-04-23,Individual,North,East,Parcel,Express,528,3,Delivered,On Time
SHP00901,2025-04-20,2025-04-23,Individual,North,North,Parcel,Standard,209,3,Delivered,On Time
SHP00244,2025-04-21,2025-04-25,Business,South,South,Fragile,Standard,373,4,Delivered,Not On Time
SHP01125,2025-04-21,2025-04-26,Individual,West,Central,Parcel,Standard,215,5,Delivered,Not On Time
SHP00802,2025-04-22,2025-04-26,Individual,North,West,Document,Same Day,544,4,Delayed,Not On Time
SHP01455,2025-04-22,2025-04-25,Business,West,West,Parcel,Standard,132,3,Delivered,On Time
SHP01750,2025-04-25,2025-05-02,Individual,South,South,Fragile,Express,666,7,Delivered,Not On Time
SHP01797,2025-04-26,2025-05-03,Business,South,North,Document,Same Day,184,7,Delivered,Not On Time
SHP01042,2025-04-26,2025-04-27,Individual,West,East,Parcel,Standard,132,1,Delivered,On Time
SHP01665,2025-04-27,2025-04-28,Individual,East,Central,Parcel,Standard,152,1,Delivered,On Time
SHP01794,2025-04-27,2025-04-29,Individual,West,East,Parcel,Standard,370,2,Delivered,On Time
SHP01843,2025-04-27,2025-04-29,Business,East,East,Fragile,Standard,345,2,Delivered,On Time
SHP01259,2025-04-28,2025-04-30,Individual,South,South,Fragile,Same Day,664,2,Delivered,On Time
SHP00680,2025-04-29,2025-05-01,Individual,East,South,Parcel,Standard,310,2,Delivered,On Time
SHP01508,2025-04-29,2025-05-03,Individual,North,North,Document,Same Day,806,4,Delivered,Not On Time
SHP00119,2025-04-29,2025-05-03,Individual,West,East,Document,Standard,247,4,Delivered,Not On Time
SHP01966,2025-05-02,2025-05-04,Business,East,East,Electronics,Express,679,2,Delivered,On Time
SHP00334,2025-05-02,2025-05-05,Individual,West,East,Parcel,Standard,461,3,Delivered,On Time
SHP00565,2025-05-02,2025-05-04,Individual,West,West,Document,Express,200,2,Delivered,On Time
SHP00175,2025-05-03,2025-05-06,Individual,Central,North,Document,Standard,436,3,Delivered,On Time
SHP01074,2025-05-03,2025-05-04,Business,West,Central,Parcel,Express,689,1,Delivered,On Time
SHP01557,2025-05-03,2025-05-09,Business,West,East,Parcel,Standard,442,6,Delivered,Not On Time
SHP01514,2025-05-04,2025-05-06,Individual,West,West,Parcel,Express,195,2,Delivered,On Time
SHP01766,2025-05-04,2025-05-06,Business,North,Central,Parcel,Standard,466,2,Delivered,On Time
SHP00269,2025-05-04,2025-05-06,Business,East,Central,Document,Express,634,2,Delivered,On Time
SHP00946,2025-05-05,2025-05-10,Individual,South,East,Electronics,Express,311,5,Delivered,Not On Time
SHP00450,2025-05-06,2025-05-11,Individual,South,North,Document,Same Day,373,5,Delivered,Not On Time
SHP01311,2025-05-06,2025-05-11,Individual,East,South,Fragile,Standard,491,5,Cancelled,Not On Time
SHP00073,2025-05-07,2025-05-14,Business,Central,South,Document,Same Day,743,7,Delivered,Not On Time
SHP01862,2025-05-07,2025-05-10,Individual,South,West,Electronics,Express,171,3,Delivered,On Time
SHP01113,2025-05-07,2025-05-10,Individual,West,Central,Parcel,Express,491,3,Delivered,On Time
SHP00989,2025-05-08,2025-05-14,Business,West,North,Electronics,Standard,430,6,Delivered,Not On Time
SHP01559,2025-05-08,2025-05-11,Individual,South,West,Electronics,Standard,174,3,Delayed,Not On Time
SHP01619,2025-05-08,2025-05-09,Individual,Central,North,Parcel,Same Day,162,1,Cancelled,Not On Time
SHP01521,2025-05-09,2025-05-12,Business,East,South,Document,Standard,120,3,Delivered,On Time
SHP00250,2025-05-11,2025-05-12,Business,East,East,Document,Standard,351,1,Delivered,On Time
SHP01869,2025-05-11,2025-05-13,Individual,Central,Central,Document,Standard,135,2,Delivered,On Time
SHP01108,2025-05-11,2025-05-15,Individual,West,Central,Document,Express,591,4,Delivered,Not On Time
SHP00370,2025-05-11,2025-05-16,Business,West,North,Document,Express,154,5,Delivered,Not On Time
SHP01977,2025-05-11,2025-05-13,Individual,West,Central,Parcel,Express,699,2,Cancelled,Not On Time
SHP01597,2025-05-12,2025-05-15,Individual,North,East,Parcel,Standard,274,3,Delivered,On Time
SHP00382,2025-05-13,2025-05-14,Individual,Central,Central,Document,Express,413,1,Delayed,Not On Time
SHP01927,2025-05-13,2025-05-15,Business,West,East,Parcel,Standard,230,2,Delivered,On Time
SHP00458,2025-05-14,2025-05-19,Business,South,West,Document,Express,279,5,Delivered,Not On Time
SHP01336,2025-05-15,2025-05-17,Individual,East,West,Fragile,Standard,290,2,Delivered,On Time
SHP00921,2025-05-16,2025-05-22,Business,Central,North,Document,Standard,397,6,Delayed,Not On Time
SHP00515,2025-05-16,2025-05-21,Individual,Central,North,Fragile,Standard,145,5,Delivered,Not On Time
SHP00793,2025-05-17,2025-05-21,Business,East,South,Parcel,Standard,302,4,Delivered,Not On Time
SHP00095,2025-05-17,2025-05-23,Business,South,East,Document,Standard,396,6,Cancelled,Not On Time
SHP00105,2025-05-17,2025-05-21,Business,North,North,Parcel,Standard,400,4,Delivered,Not On Time
SHP01468,2025-05-18,2025-05-21,Individual,North,East,Fragile,Standard,372,3,Delivered,On Time
SHP00727,2025-05-18,2025-05-21,Individual,East,Central,Parcel,Standard,161,3,Delivered,On Time
SHP00480,2025-05-19,2025-05-22,Individual,East,West,Document,Standard,421,3,Cancelled,Not On Time
SHP01166,2025-05-20,2025-05-26,Business,South,West,Fragile,Express,554,6,Delivered,Not On Time
SHP00046,2025-05-23,2025-05-27,Individual,Central,Central,Parcel,Express,617,4,Delayed,Not On Time
SHP01676,2025-05-23,2025-05-25,Individual,North,North,Parcel,Standard,215,2,Delivered,On Time
SHP01749,2025-05-23,2025-05-25,Business,South,Central,Parcel,Standard,347,2,Delivered,On Time
SHP00205,2025-05-24,2025-05-26,Individual,South,Central,Parcel,Same Day,405,2,Failed,Not On Time
SHP01876,2025-05-24,2025-05-29,Individual,East,South,Fragile,Express,451,5,Delivered,Not On Time
SHP01850,2025-05-24,2025-05-25,Individual,Central,North,Parcel,Standard,192,1,Delivered,On Time
SHP00459,2025-05-25,2025-05-26,Individual,West,South,Electronics,Standard,322,1,Delivered,On Time
SHP01500,2025-05-25,2025-05-27,Individual,South,East,Fragile,Express,386,2,Delivered,On Time
SHP00545,2025-05-25,2025-05-28,Business,West,Central,Parcel,Same Day,459,3,Delivered,On Time
SHP00023,2025-05-25,2025-05-29,Business,North,North,Parcel,Standard,371,4,Delivered,Not On Time
SHP00284,2025-05-26,2025-05-27,Individual,Central,East,Parcel,Express,119,1,Delivered,On Time
SHP00331,2025-05-27,2025-06-01,Individual,South,Central,Fragile,Express,375,5,Delivered,Not On Time
SHP00767,2025-05-27,2025-05-29,Business,North,North,Parcel,Standard,263,2,Delayed,Not On Time
SHP01488,2025-05-27,2025-05-30,Individual,South,West,Parcel,Standard,179,3,Delivered,On Time
SHP00963,2025-05-28,2025-06-03,Business,North,West,Parcel,Express,407,6,Delivered,Not On Time
SHP01396,2025-05-29,2025-06-02,Individual,North,Central,Document,Standard,85,4,Delivered,Not On Time
SHP01732,2025-05-29,2025-06-03,Individual,South,South,Parcel,Express,351,5,Delivered,Not On Time
SHP00365,2025-05-30,2025-06-01,Business,South,West,Fragile,Express,675,2,Delivered,On Time
SHP00708,2025-05-30,2025-06-01,Individual,North,South,Document,Express,307,2,Delayed,Not On Time
SHP01290,2025-05-30,2025-06-03,Business,South,Central,Electronics,Express,304,4,Delivered,Not On Time
SHP01432,2025-05-30,2025-06-05,Individual,North,North,Document,Standard,459,6,Delayed,Not On Time
SHP00813,2025-05-31,2025-06-02,Business,South,West,Parcel,Standard,143,2,Delivered,On Time
SHP01702,2025-05-31,2025-06-01,Individual,Central,South,Parcel,Standard,252,1,Cancelled,Not On Time
SHP01534,2025-05-31,2025-06-06,Individual,Central,East,Parcel,Standard,91,6,Delivered,Not On Time
SHP00549,2025-06-01,2025-06-07,Individual,Central,East,Parcel,Express,113,6,Delivered,Not On Time
SHP00246,2025-06-01,2025-06-03,Business,North,Central,Document,Standard,204,2,Delivered,On Time
SHP01844,2025-06-02,2025-06-05,Individual,East,Central,Parcel,Standard,152,3,Delivered,On Time
SHP01933,2025-06-03,2025-06-06,Business,Central,Central,Fragile,Standard,445,3,Cancelled,Not On Time
SHP01316,2025-06-03,2025-06-05,Individual,West,North,Parcel,Standard,294,2,Delivered,On Time
SHP00986,2025-06-04,2025-06-09,Individual,Central,East,Electronics,Standard,338,5,Delivered,Not On Time
SHP00077,2025-06-04,2025-06-06,Individual,Central,North,Electronics,Express,608,2,Delayed,Not On Time
SHP01331,2025-06-04,2025-06-09,Business,South,East,Parcel,Express,221,5,Delivered,Not On Time
SHP01644,2025-06-04,2025-06-08,Individual,West,Central,Electronics,Express,638,4,Delayed,Not On Time
SHP01190,2025-06-04,2025-06-05,Individual,North,Central,Parcel,Express,650,1,Delivered,On Time
SHP00359,2025-06-05,2025-06-07,Business,East,South,Parcel,Express,419,2,Delivered,On Time
SHP01961,2025-06-05,2025-06-06,Individual,South,East,Electronics,Express,370,1,Delivered,On Time
SHP01960,2025-06-06,2025-06-08,Individual,Central,East,Parcel,Express,165,2,Delivered,On Time
SHP01263,2025-06-07,2025-06-09,Business,South,North,Document,Express,545,2,Delivered,On Time
SHP00639,2025-06-07,2025-06-09,Individual,East,Central,Electronics,Express,441,2,Delivered,On Time
SHP01059,2025-06-07,2025-06-11,Individual,Central,Central,Document,Express,326,4,Cancelled,Not On Time
SHP00277,2025-06-08,2025-06-10,Business,East,South,Electronics,Express,148,2,Delivered,On Time
SHP00124,2025-06-08,2025-06-10,Business,East,North,Parcel,Standard,406,2,Delivered,On Time
SHP01457,2025-06-09,2025-06-13,Individual,Central,East,Document,Express,333,4,Delivered,Not On Time
SHP00663,2025-06-09,2025-06-10,Individual,Central,Central,Document,Standard,289,1,Delivered,On Time
SHP00985,2025-06-09,2025-06-10,Individual,Central,East,Document,Same Day,619,1,Delivered,On Time
SHP00669,2025-06-09,2025-06-15,Individual,West,West,Document,Standard,215,6,Delivered,Not On Time
SHP01327,2025-06-10,2025-06-12,Individual,West,West,Parcel,Express,280,2,Delivered,On Time
SHP01448,2025-06-13,2025-06-16,Individual,West,North,Fragile,Express,179,3,Delayed,Not On Time
SHP01656,2025-06-14,2025-06-17,Business,South,West,Parcel,Express,533,3,Delivered,On Time
SHP00739,2025-06-15,2025-06-20,Individual,East,South,Parcel,Standard,400,5,Delivered,Not On Time
SHP01434,2025-06-15,2025-06-18,Individual,West,Central,Fragile,Express,435,3,Delivered,On Time
SHP00635,2025-06-17,2025-06-24,Business,West,Central,Fragile,Express,417,7,Delivered,Not On Time
SHP01993,2025-06-17,2025-06-22,Business,East,North,Parcel,Standard,278,5,Delivered,Not On Time
SHP01231,2025-06-18,2025-06-23,Business,South,South,Parcel,Express,682,5,Delivered,Not On Time
SHP00874,2025-06-20,2025-06-25,Individual,West,Central,Parcel,Express,274,5,Delivered,Not On Time
